tweet_id,author_id,inbound,text,response_tweet_id,in_response_to_tweet_id,thread_id,amazon_response
105227,139239,True,"@AmazonHelp I'm afraid too, because as referred earlier I won't be here .... For a month, would be returning to Ranchi around in January",105228,105226,105235,"@139239 I get your concern regarding the return pick up, Rahul. We'd like to have this checked. May I know if you've reached out to our support team through the link provided earlier? ^EM"
1126686,385654,True,@AmazonHelp I tried to get the preview of an Ebook and was instead charged $90 for the entire book. Help!,1126685,,1126686,@385654 Oh my! We're unable to view your account via Twitter but would like to help! Please contact us:  ^AB
1103562,380422,True,"@115850  same product price difference, then why you are taking money in name of prime customer service @118702 too good in price","1103560,1103568,1103569",,1103562,"@380422 As an online marketplace, the prices on our website are determined by our sellers. ^AK (1/2)"
1114959,383106,True,@AmazonHelp @115850 #Amazon Hour 3 of the 3rd pickup exhausted. Nothing happened. Any body say what's wrong here? Worst service Amazon,1114960,1114958,1114940,@383106 Apologies for the unusual trouble with the pick-up. Kindly respond to the latest email you received from us and we'll help. ^MA
109935,140402,True,@AmazonHelp y u guys cancelled my order 407-0880525-1284313 without any intimation.,109934,,109935,"@140402 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^HS"
1072546,373089,True,@AmazonHelp I was promised a refund of bank fees and 4 purchases from 10/14. The refund was promised to be in my account on 10/20,1072549,1072545,1072548,@373089 I'm sorry you haven't received the refund yet! Please reach out to us here:  so we can check into this. ^AH
1108727,381661,True,"@115825 
Warum gibt es bei euch so wenige uhd filme zu streamen? Nehmt euch mal ein beispiel an apple",1108725,,1108727,"@381661 Andreas, was vermisst du denn zum Beispiel? Wünsche nehmen wir gern auf 🙂Gruß ^DS"
1103608,306985,True,@AmazonHelp a rep from @115821 contacted me and said it got lost in transit. why would it say #delivered? #Amazon,1103610,1103607,1103609,"@306985 Sometimes, packages may be scanned as delivered while still in transit. Was the rep you spoke with able to resolve the issue? ^JS"
1035123,364856,True,I did not receive cashback of1500 INR on using SBI card for buying OnePlus 5 device on Amazon. @115850 @AmazonHelp @115821 . Bad service.,"1035121,1035124",,1035123,@364856 Sorry for the hassle. Please report this to our support team here:  and we'll check this. ^HN
1029672,162540,True,@AmazonHelp This is pathetic by #Amazon refund my money so i can buy new device. Refund today instead of delaying. Its more thn 14 days.,1029671,1029673,1029686,@162540 Sorry for the trouble with the refund. We'd like to help. Kindly reply to the email sent by us and we'll get in touch soon. ^AK
1133476,387080,True,So what's the benefit for prime membership?,"1133474,1133477",,1133476,"@387080 Delivery times are based on multiple factors which includes availability of the item and the location, Vivek. ^KS 1/2"
1089839,377118,True,1 more strike 4 @115821 prime &amp; I'm done. Another late delivery &amp; driver claimed my door inaccessible...I live in typical Chicago 3-flat.,1089836,,1089839,"@377118 I'm so sorry for the poor experience. Does your apartment have an access code, or key entry?  ^AG"
1053490,368928,True,@AmazonHelp Tried placing an order on amazon.fr and amazon.es for snes classic. Order cancelled and accounts closed. Multiple times.,1053487,1053502,1053503,"@368928 Have you received an email explaining why your account has been closed  please ?
^KE"
105024,139203,True,"@115821 Hey... could you please not offer same day delivery if you're not able to, you know, deliver?",105022,105025,105025,@139203 Oh no! I'm sorry for the frustration! Can you give us more details on what's happening with your order? We'd like to help if we can! ^AJ
1155149,391743,True,@115830 This is shockingly bad. Amazon prime at its worst. Now we have to mess around because Amazon failed on so many levels. Not right.,1155147,,1155149,@391743 I'm sorry for the trouble! This isn't the expectations we've set. Please reach out to us here:  ^AC
1073280,373253,True,"@115821 Help pls 1) item arrived damaged 2) No confirmatory email from amazon 3) No details on amazon acct! Looks fishey, I need to DM photo",1073278,,1073280,@373253 Thanks for reaching out. Are you signed in to the account that ordered the item:  ^GG
1026157,362797,True,@AmazonHelp My order was not delivered. Apart from that wrong information was updated that no one was there to accept it.,1026159,1026156,1026158,"@362797 That's odd, please connect with us here:  ^SK"
1003685,357566,True,"Amazon delivery of ear defenders - yay!
Amazon driver's arrival startling napping Nathan so badly he screeches like a pteradactyl - boooo!",1003684,,1003685,"@357566 Oh, I'm so sorry! Please phone us here:  to report this. Hope Nathan goes back to sleep! ^LB"
1087751,376595,True,"@AmazonHelp Yes, both times some of the K-Cups inside have been squished to the point of leaking their contents.",1087753,1087750,1087752,@376595 Thanks for confirming! Please contact us directly so we can help fix this:  We want to make this right! ^SD
1000125,356781,True,@119625 Please upload south movies in hindi audio,1000124,,1000125,"@356781 I understand your concern, Nehal. I'll pass along your feedback to the team concerned for review. ^HD"
1149678,390541,True,@AmazonHelp OK gracias por su ayuda.,1149679,1149677,1149674,@390541 Con mucho gusto. Estamos para ayudarte siempre que lo necesites. ^HC
1104313,380606,True,"@118919 @115850
My frnd ordered MotoG5 but U gave him old broken mob with Rin Soap bars.Diwali offer char raha hai kya? @380607","1104311,1104323",,1104313,"@380606 That's odd! Apologies for the trouble, may I know if your friend has reported this to our support team? ^EM"
1030185,363740,True,@137341 Hi. My kindle has hung on the Screensaver &amp; doesn't open. Please help. Thank you,"1030184,1030186",,1030185,@363740 Sorry about the trouble with your Kindle. Kindly report this our Kindle support team here: 1/2 ^EM
1125053,385283,True,"@115821 @14835 ""is there anything else I can assist you with?"" is a terrible way to end a customer service call, especially when you haven't solved/helped with the problem I called in with.",1125051,,1125053,"@385283 I'm sorry to hear this. Without posting personal or account information, can you tell us more about the issue you called in about? ^LI"
1176244,396692,True,@AmazonHelp Also thank you for helping. Sorry about the pissy post.,1176247,1176243,1176246,@396692 Who was the carrier listed for this order? You can find this information via the link:  ^WM
1046122,367173,True,@AmazonHelp Now customer care guys are saying that they cannot do anything. I want to send emails to amit agarwal. plese provide me the same.,1046124,1046120,1046123,@367173 That's odd. We'd like to look into it. Kindly share your details here:  and we'll get back to you. ^AP
1041708,366368,True,"@116875 Amazon, no me llega mi producto, la entrega era para hoy. Muero de ansia.",1041776,1041703,1041703,"@366368 Hola, Greg. ¿Cuál es el estado del pedido en la sección ""Mis Pedidos""? ^JQ"
1105749,380950,True,@AmazonHelp Placed order at 9:18am IST. How were order details shared at 7:10am?,"1105751,1105752",1105748,1105750,@380950 Orders are shipped keeping the estimates in mind. Kindly wait until the mentioned time frame for the delivery of the order. ^AK
1125008,385275,True,"@115821 just got a reply saying they are escalating the problem with the transport department, another 2 days wait. Funny that the lady on sun was escalating or so were the 2 men I spoke to wednesday and friday. Yet still you advertise and sell Xbox as PRIME.",1125007,,1125008,@385275 Did we advise that we will contact you once we have an update ? ^TD
1100964,379755,True,@115850 Trying to order a mobile in the app. But the item is not deliverable to pincode 586203. Emailed your team and not satisfied.,1100962,,1100964,"@379755 Sorry for any disappointment, could you tell me what was the update shared with you ? ^HT"
1058195,369847,True,#Amazophobia a phenomenon where something is either on the way or being delivered today from @115850 #amazonprime  #AmazonIndia,1058194,,1058195,@369847 😄 I guess! Happiness is on the way to be delivered. Have a great day! ^KA
105264,139245,True,@AmazonHelp Better attach the pic....,"105261,105265",105266,105270,@139245 I'm so sorry for the continued issues! What is the current status of your order here:   ^WT
1033211,364448,True,@AmazonHelp I sent a message &amp; it says I'll hear back within 12hrs. I don't have time for this. I'm done with Amazon. Goodnight.,1033212,1033210,1033209,@364448 Please keep us posted Carol. We do not have the ability to access your account here. ^TP
1095301,378471,True,Hey @119625 how do people in U.S watch #ArjunReddy? Please don't say we can't ..,"1095299,1095303,1095304",,1095301,"@378471 I'm sorry, the selection of movies and TV shows may vary based on your location. Due to geographical limitations, ^AK (1/3)"
1142012,182232,True,"Seems @115821 @AmazonHelp are up to their old tricks - this time buy through their global store and you have no rights,they say.",1142009,,1142012,@182232 We'd like to help! Without adding personal/account information can you tell us more about what happened? ^ME
1043671,366798,True,"@AmazonHelp @115821 @115850 What do i do with your understanding. I have not received my product. By forwarding feedback, will I be receiving my prdct",1043672,1043669,1043727,@366798 We're following up with your concern here:  Kindly refer. ^VN
1096660,278558,True,"@AmazonHelp They don't care about the customers, their policy is just to cheat customers. Guys please don't shop from amazon","1096662,1096663",1096659,1096651,"@278558 Apologies for the unpleasant experience, Ashish. We'd like to help you out. Could you confirm if you've filled the 1/2^AP"
1108799,297351,True,@AmazonHelp How do you charge shipping charges for COD customer if he hasn't self shipped it,1108800,1108796,1108795,@297351 Please contact us from the link given earlier and we'll be sure to help you. ^ZH
1075267,354052,True,@AmazonHelp This is heartbreaking guys! I have been replying to all ur mails! (1/2),1075269,1075265,1075254,@354052 I understand the disappointment. We'll recheck the details and get back to you. ^SU
1157261,202707,True,The @116439 has to be one of the worst streaming devices on the market.  #alwaysfails #wasteofmoney,1157259,,1157261,@202707 I'm sorry for the poor experience! Are you seeing an error screen? What seems to be the problem? ^WT
1090503,377293,True,@AmazonHelp hi I bought something the other day and it says it was delivered but I never got the item,1090502,,1090503,@377293 I'm sorry to hear you didn't receive your order. Please contact us directly to explore options here:  ^JF
1142010,182232,True,"@AmazonHelp 2/2 Now he's""waiting for his supervisor. I'm used tot his old trick from Amazon. Make me wait...then 'lose line'...",1142013,1142009,1142012,@182232 I'm sorry for the trouble! What does the order say who the carrier was? That info can be found here:  ^MH
1085371,376028,True,Really @115821 @AmazonHelp ? So where is it?! Who is going to compensate my Saturday?!,"1085372,1085370",,1085371,@376028 I'm sorry for the frustration! Our team would like to make sure this is escalated for you here:  ^JR
1155326,242587,True,@115850 there were so many contest but never heard of the names of the winners. are these contest real or are u just fooling around?,1160490,1155325,1155325,@242587 The contests by amazon are 100% genuine and winners of the contest are announced at end of the contest on our twitter page.^PJ
1118604,383921,True,"@AmazonHelp There was so much hassle in cash on delivery, once you take pre paid money, god knows how long I will have to struggle to get product!",1118606,1118603,1118575,"@383921 I get you being disappointed, Anchit. Request you to respond to the correspondence that was sent to you further assistance.1/2^NK"
1098571,379237,True,@AmazonHelp As of now it says delivery date pending,1098573,1098570,1098572,@379237 Were you given any reason for the delay? ^KM
1131306,322303,True,"@AmazonHelp I want resolution not updates, i have 'n' number of updates on e-mail which guys dont have guts to put on twitter to avoid getting exposed",1131317,1131302,1131318,@322303 We understand this has been a bit lengthy. We'll ensure to resolve the same at the earliest. ^CB
1115203,383159,True,My new Kindle Fire (2/3 weeks old) won't connect to the internet(wifi or cellular hotspot). @117634 any ideas to fix?,1115201,,1115203,"@383159 Hi, sorry about that! Have you tried restarting it? ^AT"
1024251,362396,True,@115850 found a bug (might be a feature :P) in amazon pay which has crept in production :P,"1024250,1024252",,1024251,@362396 That's a fun way to put it. Could you let us know what went wrong? ^MA
1090511,375099,True,@115850 @120543 i prhse item frm Amazon but every time u sent thru Indiapost which get rtnd bcoz gr8 servce.,1090510,,1090511,"@375099 We'd like to know what went wrong, please contact us here:  and we'll help you with this. ^SQ"
1155449,391811,True,i placed an amazon order almost two months ago that i never received but still got charged help @115821 @AmazonHelp,1155447,,1155449,@391811 I'm sorry for the trouble! Which site did you use to order? Was it  .co.uk or another? Let us know! ^TG
1148697,390327,True,"@115850 #WORST CUSTOMER SERVICE I HAVE EVER SEEN, RAISED ISSUE NEARLY 50 DAYS BACK TILL NOW 0% PROGRESS.",1148694,,1148697,@390327 That's quiet a remark. May I know what went wrong so we can assist accordingly ? ^SK
1016696,360552,True,"@AmazonHelp disappoint by ur service.rqst to pickup n whole day hv passed, no response from amazon.what kind of service is this?.",1016695,,1016696,@360552 Sorry for the hassle. Please report this to our support team here:  and we'll check this. ^HN
1066703,371732,True,@117634 Why do we buy such a kindle which cannot be serviced or repaired.,1066702,,1066703,@371732 We've responded to your query here: ^HA
1157222,312149,True,"@115850 If I done 3 transaction of 500 each with amazonpay balance will I get cashback on 1St or on both 3 (50 on each) 
please clear this issue",1163735,1157220,1157220,"@312149 As per the terms and conditions, you will receive a cashback on only the first transaction, Rajat. ^KS"
1105604,380182,True,"Worst @115821 packing job I've ever seen. 20""x20"" photograph shipped in a plastic bag in a huge box with no protection. Crumpled to Hell.",1105603,,1105604,@380182  Please reach out to us here to leave packaging feedback and look over available options:  ^BE
1031730,279572,True,I love the convenience of @117093 but this is the 5 week in a row I'm having to email about getting rotten food.,1031729,,1031730,@279572 I'm so sorry this has happened! Please get in touch by phone here:  so we can address this matter. ^AH
1085177,375973,True,@AmazonHelp Orders to my biz address are hit&amp;miss.Current order supposed to deliver on the 18th for a weekend project says Now expected Oct 20-Oct 24.,1085179,1085176,1085178,@375973 What does the latest tracking indicate on your order? You can check this here:  ^VB
1087634,376578,True,@AmazonHelp This is the commitment /correspondnse. I asked delivery should not attempt and you sent me this -,"1087633,1087635",1087636,1087645,@376578 If the product is out for delivery we would be sending a request to our shipping teams for stop and return. (1/2) ^VM
1603880,162540,True,@AmazonHelp This is a contact us page link.,1603882,1029685,1029686,"@162540 Yes, please contact our support team and we'll assist you accordingly. ^SU"
1043647,366797,True,@116928 como se puede contactar con Amazon Logistics para resolver una entrega que no han hecho?,1043646,,1043647,@366797 Nuestro equipo de Servicio al cliente te ayuda con esto:  ^AR
1097259,378928,True,@AmazonHelp @115850 @115821 @115830 i am still didn't got my answer,1097260,1097257,1097252,@378928 Suggest you to wait. The concerned team will connect with you. ^SG
1073726,371737,True,@AmazonHelp Yes order was placed on amazon.in and order no is 408-9230945-5135569 dt. 17/10/2017,"1073724,1073729",1073730,1073731,"@371737 I'm sorry about the trouble with the order. We'd like to help, kindly connect with us here:  1/2 ^MA"
1029678,162540,True,@AmazonHelp Pls check there is no tweet with link.,1029677,1029679,1029686,@162540 Allow us to take a closer look into this. Kindly share your details here:  ^MP
1047947,367689,True,@115850 You misplaced my order stupid people ? Very poor service by you..Shame on you..Idiots..,1047946,,1047947,@367689 Sorry for the trouble with your order. Could you please elaborate on your concern? We'd like to look into it. ^HD
1033071,364423,True,"@AmazonHelp Yesterday, after see that the product is wrong and that it is also defective. Amazon get all info. needed. I sent almost a report to you.",1033072,1033070,1033067,"@364423 Thank you for this information. For the fastest resolution, please choose ""phone"" or ""chat"" when using ^GL's link, above. ^JR"
1058799,369977,True,@115850 received an empty parcel. Order# 408-9291638-4769149,"1058798,1058800",,1058799,@369977 Sorry to know about the empty box. Have you reported this to our support team&gt; You can do so here:  ^MS
108168,140012,True,@AmazonHelp Estou bem inclinada a fazer isso!,108167,108169,108170,"@140012 Que legal Mitcheia! 👏😍 E nós conte, qual será o primeiro e-book que você vai ler no seu novo Kindle?📚"
1098668,379255,True,@115850 I didn't got the refund even after 2 weeks of return pickup.,"1098665,1098670",,1098668,@379255 Sorry for the delay in refund. Have you happened to report this to our support team here:  (1/2) ^ST
1035542,364942,True,"Hey @115821 how does this work... All prime, all 2 day shipping... Arriving between 2-4days after placing.",1035540,,1035542,"@364942 Hey there! Two-Day Shipping refers to transit time and does not include processing time, weekends or holidays. ^NM"
1091315,377485,True,Whats the point of getting 2 day shipping if its not gonna get here till next fuckin week?!?!?! WTF @115821,1091313,,1091315,"@377485 I apologize for the frustration, Ruben! What was the original delivery date provided at checkout/in your e-mail? ^FD"
1089232,376968,True,@AmazonHelp This filter is not consistent. Try Bra or Lingerie for instance. Size is not part of the filters. It worked for men's shorts though. Tried it on the web using mobile phone.,1089233,1089231,1089230,"@376968 I understand your concern, I've noted your comments and have forwarded your feedback internally. ^BA"
1173026,359872,True,"Yes. I'm having major issues.Two packages were stolen from my porch this morning and I am mad as hell! 
$600 worth of scientific instruments",1173025,,1173026,@359872 I see from your earlier posts that we're currently investigating the issue. Please keep us posted when you hear back. ^GR
1020074,361372,True,"I wake up to my @116090 account being hacked, but no purchase being made yet.

Little did the hacker know, I was able to sign into my account via the mobile app with touch ID to remove my credit card.

Out-Played.",1020072,,1020074,"@361372 Hi Max, sorry to hear that. Have you reported this to us here:  ^JJ"
114364,141423,True,"@AmazonHelp 206-9965164-0181122 our previous incubator ordered from you failed so we ordered another because prime should have got it to us on time, for the 4th time you ""couldn't find us"" and now the hatchlings are now DEAD! Profit may be important but LIFE is more so!",114362,114365,114366,"@141423 I certainly understand your frustration! When you have the time, please ring us here:  so we can look into what's going on. ^HC"
1021037,361610,True,@AmazonHelp Ahhh it's been delivered now. Late but better than never. Though I don't know why it said failed to deliver.,1021038,1021034,1021039,@361610 Thanks for letting us know your order made it to you! ^VS
1038875,365802,True,@AmazonHelp I purchased Nokia 6 on 23 September but I received damaged item hence I returned it since flash sale is going on hence no replace option,1038877,1038874,1038876,@365802 Apologies for the ordeal. Please share your details here:  We'll sort this for you. ^VN
1113860,382878,True,@115850 @AmazonHelp unable to delete card via Manage Payment Methods page. Is the issue brought to notice already? #CardManagement #Amazon,1113859,,1113860,"@382878 Thanks for bringing this to our notice, I have forwarded this to our internal teams and we'll sort this out quickly. ^AH"
1173857,396100,True,"@AmazonHelp having problems with my Amazon Video, keeps buffering, any advice ?",1173855,,1173857,@396100 I'm sorry to hear about the streaming issues. What device are you watching your Amazon Video on? ^JF
1168756,209594,True,"@AmazonHelp Hi, my Dot is setup, just trying to setup Amazon music unlimited so I can stream music through myDot onto my Sonos. Keep getting this screen",1168758,1168755,1168757,"@209594 Thanks for sharing this with us! Have you tried using different browsers? If so, are you still seeing the same error message? ^KJ"
1106547,381152,True,@141808 Already got my 4K physical copy last week. Thanks @115821!,1106546,1106548,1106548,"@381152 I'm glad to hear you've received your copy, Kareem! Let us know how you enjoy it! 😁 ^SD"
1007745,358469,True,@AmazonHelp Samsung smart TV through a humax box. WiFi router from virgin,1007747,1007744,1007746,@358469 Have you tried restarting both your device and network to refresh the connection? ^DO
1005969,358096,True,"@115821 @AmazonHelp u r terrible, 2 defective items in an order. U can only replace one. Amazon representatives very impolite,makes fun o me",1005967,,1005969,"@358096 I'm sorry for the poor experience! When you spoke with us, did we provide any info on why we cannot send a replacement?^WT"
1170033,395201,True,"@AmazonHelp It doesn't let you add more than one to your cart, at least it didn't up to yesterday, so it really doesn't matter that there are 9 promos.",1170034,1170032,1170022,@395201 I understand your frustration. Be assured that we are looking into this. Please check the website periodically for updates. ^SE
1049378,368019,True,"@AmazonHelp Hello, I live in Jersey &amp; receive phusical items VAT -Free but my kindle purchases still include VAT. Can i get a refund, please",1049377,,1049378,@368019 Please reach out to us here:  and we can look into it. ^PK
1070002,372481,True,@AmazonHelp The link takes me to login to amazon.in account. The CS exec there has already asked me to contact @115821  for resolution,1070004,1070001,1070003,"@372481 Himanshu, you can 'skip sign-in' and share the details. We'll get this sorted out once the details are with us. ^MS"
1157977,392401,True,"amazon india
ordered attached product but received only one packet .","1157976,1157978",,1157977,"@392401 That is unusual, Vinod. Please reach out to us via:  and we will have this checked. ^KS 1/2"
1006015,357024,True,@AmazonHelp Just connected with Nivedita. She assured me for a resolution as soon as she will get this picked up. Never faced such issue in past. 1/2,"1006014,1006016",1006017,1006019,@357024 Thanks for letting us know you were assisted. I've noted your comments and will be sure to forward this ^MP(1/2)
1114883,383097,True,@AmazonHelp My order #407-6470948-1537113 is being returned to the seller without asking me and the local amazon officer is not replying.,"1114882,1114884",,1114883,@383097 Sorry to hear that. Kindly drop in your details here:  and we'll look into it. Please don’t [1/2]
1145014,389479,True,@115821 why is my package in the next state today when it was in my neighborhood yesterday? October 17 is not a two day delivery.,1145012,,1145014,@389479 I'm sorry for the delay. Have you checked the tracking on the USPS website to see if there is more info on the delay? ^JF
1001052,356992,True,"@AmazonHelp There u go i done that bt i am really nt happy with Amazon even if u replace d phn, u hv lost my trust. I wl nt buy phns from Amazon anymore",1001053,1001051,1001050,"@356992 I get your disappointment, Robin. Our team shall reach out to you soon. Appreciate your understanding. ^MP"
1151172,390897,True,@115850 just ordered an echo for me.. So when does my prime membership gets activated.. Now or after delivery,1151170,,1151172,@390897 Great!! The prime membership will be activated once the product gets dispatched. ^GD
1141485,388694,True,@AmazonHelp I know you won't be replying there so try to help here(if you can) and deliver my product.,1141486,1141484,1141482,"@388694 This being a public platform, we wouldn't be able to check order details, please share them using the link provided. ^GS"
1059620,370189,True,@115850 @AmazonHelp worst customer care service which is not able to solve problems of customer instead focus on order cancellation,"1059618,1059628",,1059620,@370189 Sorry about the unpleasant experience. I would like to work on the issue right away. 1/2 ^OS
1610881,332320,True,@AmazonHelp @115850 @115850 playing with customers' money wishing #DiwaliMubarak. Not getting proper responses but only the canned ones. #frustrated,"1610884,1610885",1610880,1172677,"@332320 I get your disappointment, please reply to the email sent by our team with your insight for further assistance. ^PR"
1175594,142382,True,Where can I watch Outlander? @116618 @131996  @116602 @396538 @396539,1175592,,1175594,@142382 You can find all 3 seasons here:  ^AF
1113146,382708,True,@115821 What @115821 no customer listening system? I am livid.,1113143,1113153,1113153,"@382708 I'm sorry for the trouble! We'd like to help. When you reported these experiences to us, what options did we provide?  ^GM"
1152704,773062,True,@119625 Kindly upload Jaya janaki nayaka full movie,2763541,1152697,1152697,@773062 We will continue to add new content. Kindly stay tuned to  for updates. ^AP
1164590,393949,True,"@AmazonHelp She was told to contact the IT dept, but then they sent her back to customer service. She lost $300 in amazon gift cards credit.",1164587,1164595,1164596,@393949 Has your aunt received any e-mail correspondence from one of our Account Specialists? Let us know. ^JS
1127317,385785,True,"@AmazonHelp I ordered ""Logitech X100 Bluetooth Speaker"" from lightening deal at 1300rs and when it comes your delivery boy didn't wait for 5 minutes.","1127316,1127318",1127319,1127321,@385785 Apologies for the unpleasant experience. It's certainly not what we would like our customers to experience. 1/2 ^EM
1150900,390829,True,Oh @AmazonHelp I smell bull shit. I have never designated a Safe Place and it wouldn't be the stinky brown bin!,1150899,,1150900,@390829 I'm sorry for the troubles with your order! Please contact us by Phone/Chat:  &amp; we'll be glad to help! ^FR
1083836,338739,True,@AmazonHelp The delivery driver said his documents showed he should have had all 3 parcels but they were not all on the van.,"1083838,1083839",1083835,1083837,@338739 We'd like to have another chance to address this! You can reach us via chat too:  Keep us posted! ^KN
1003701,313372,True,@AmazonHelp I am trying to exchange my moto c plus but is is not in the list,1003703,1003700,1003702,"@313372 The exchange facility is available to limited products only, available options are already listed under exchange options. ^MJ"
1067683,371959,True,@AmazonHelp No one has called me yet.Is there some problem ?,1067684,1067682,1067688,@371959 We have responded to your query here:  Hope this helps. -Bikram
1028219,363324,True,@115821 I am trying to order air purifiers and you cannot ship them to any of my addresses or even explain why via your support.,1028215,,1028219,@363324 I'm so sorry for the disappointment. You can learn more about shipping restrictions here:  ^WJ
1110796,133527,True,@AmazonHelp is there any reason why my prime eligible shirts that I'm trying to order with 2-day shipping won't be delivered until 10/30,1110795,,1110796,@133527 What is the date shown on the product detail page? Are they showing available to ship right away? ^BH
1159303,344464,True,Lieferung nach hause garantiert Morgen aber in die Packstation irgendwann 27.10-2.11? Was ist los bei euch @116316,1159301,,1159303,@344464 Hier auf Twitter ohne Einblick in dein Kundenkonto schlecht zu beantworten. Melde dich bitte über  ^AS
1104576,380658,True,@AmazonHelp I checked the link before I wrote my question and the prices were  no different.  I'll check on my computer rather than phone. How long is 4,1104578,1104575,1104582,@380658 Please keep us posted and let us know if you can view the discounted prices on another device! We want to help! ^SD
11087,118091,True,"@AmazonHelp Continued buffering, loss of sound and it doesn't save where I leave off in programming.",11088,11086,11085,@118091 Oh no! We'd like to look into this in real time with you. Please reach us via phone here:  ^AB
101783,138295,True,"@AmazonHelp Den Chat gibt es gerade wohl nicht und das Telefonieren gestaltet sich momentan etwas schwierig, also hab ich es nachdem ich den Hinweis gelesen habe auch nicht weiter probiert.",101782,101784,101788,"@138295 Wenn du Zeit für ein kleines Telefonat hast, dann ruf uns doch einfach an. Wir sind bis 24:00 Uhr zu erreichen. Natürlich kannst du uns auch eine E-Mail schreiben. ^AM"
105068,139211,True,@AmazonHelp Delivery will be attempted again tomorrow. Who knows if attempt number 4 will be successful? Good job these are Christmas presents and not needed imminently.,105069,105067,105072,"@139211 I hate to hear about all this, Tom! We'd like to look into this with you. Please give us some details here:  and we will be in touch! ^MT"
1141939,388796,True,@AmazonHelp please can you advise how to formally complain? Your customer services are sending me round in circles. Thanks.,1141938,,1141939,@388796 I'm sorry to hear you had a poor experience. Without giving account or order details can you tell us what happened? ^AN
1076284,373966,True,I did not get any call from u @AmazonHelp then i got a mesaage ur order is cancelled..plz help..@115821,"1076283,1076285",,1076284,@373966 That's strange. Have you reported this to our support team here:  ^VR
1141481,388694,True,"@AmazonHelp Yes that too by 4 days.ORDER # 403-1855304-7621937
Please speed up the delivery process","1141483,1141484",1141480,1141482,@388694 We're sorry for the delay. Please share your details here:  and I'll personally help you. (1/2) ^ZH
1107280,169505,True,@115850 my order was supposed to arrive by 25th sep. Item not delivered yet. After so many calls now they say the item is lost.,1107279,,1107280,"@169505 We're sorry about your lost order, Rohit. In this case, I'd suggest you to place a fresh order and we'll get it to you. ^HT"
1130263,222424,True,"@AmazonHelp For the last 2 days my order has said ""shipping today""......but so far hasn't shipped out. Why hasn't it been shipped yet?",1130262,,1130263,@222424 I'm so sorry for the wait! What was the date of delivery given on check-out and order confirmation e-mail? ^MH
1024279,362196,True,@AmazonHelp Carrier as in UPS or FedEx? It was an Amazon delivery van.,1024280,1024278,1023448,@362196 I'd like a member of my team to look into this with you. Please give us more details here:  ^VB
1172679,332320,True,@115850 @AmazonHelp Hldng Cstmr's Money evn tho its ur own mstke nt once bt 100 tms. I wud share ol dtls pblcly 2 show d wrld hw u play wd ur policiz.,"1206007,1206008",1172677,1172677,@332320 Allow me to take a closer look. Please share your details here:  and I'll get in touch with you. ^HD
111742,140821,True,"@116090 Hi, I'm in Toronto. If I'm ordering a snow blower, which carrier will it ship out with?",111741,,111742,"@140821 Our orders are shipped through multiple carriers, and we're not able to tell which carrier an item will ship through until after an order is placed and is processed for shipment. I'm sorry for the inconvenience. ^GR"
1095126,378424,True,@115821 @AmazonHelp @115830 Your customer support team is useless and 5 days unable to resolve missing data from my account. Please Help!,1095125,,1095126,"@378424 I'm sorry for the poor experience. Without providing any account details, will you tell us more about what's going on? ^EA"
1030263,363762,True,@AmazonHelp wann kommt die neue folge von Ouat Staffel 7 OV/OmU ?,1030262,,1030263,@363762 Ich habe das gerade bei den Kollegen angefragt. Bitte hab ein wenig Geduld :) ^BL
