tweet_id,author_id,inbound,text,response_tweet_id,in_response_to_tweet_id,thread_id
1057379,369664,True,@AmazonHelp 2/2 pay for prime membership and still get a bad service.,1057382,1057378,1057381
1057382,AmazonHelp,False,@369664 Please use this link to get in touch via phone or chat and we'll look into this for you:  ^RL,1057383,1057379,1057381
1057383,369664,True,@AmazonHelp Well that’s the point! I’ve done this already? And was told I would be called back Friday last week to solve my issue?,,1057382,1057381
1057380,369664,True,@AmazonHelp Not sure who the carrier was. But I was told Thursday I would get a call back Friday. Did not receive the call Friday and still haven’t 1/2,,1057378,1057381
1057381,369664,True,"@AmazonHelp my item was not delivered, but said it was. Called Thursday, was told would hear back Friday. No call and still no item 1/2",1057378,,1057381
1057943,AmazonHelp,False,"@369790 Hola, ¿el producto que has comprado es vendido y enviado por Amazon o por un vendedor externo? ^LG",1057944,1057945,1057945
1057944,369790,True,"@AmazonHelp Es vendido por Brandsonline 1 y gestionado por Amazon,gracias",1057946,1057943,1057945
1057946,AmazonHelp,False,@369790 Hola. Lamento saber de este inconveniente.Puedes contactar nuestro Servicio al Cliente en este enlace:  ^JJ,1057947,1057944,1057945
1057947,369790,True,"@AmazonHelp Buenos días,estoy en España ,me puedes pasar el enlace de España?lo compre el viernes y ya me lo entregan mañana",1057948,1057946,1057945
1057948,AmazonHelp,False,@369790 Puedes entrar en contacto con nuestro departamento de Soporte al cliente usando este enlace:  ^VM,,1057947,1057945
1057945,369790,True,"@116928 He comprado 1artículo por error, no me deja cancelarlo en el momento y ahora qhago que no suponga un coste de tiempo?",1057943,,1057945
1057949,AmazonHelp,False,@369791 I'm unable to comprehend your concern. Kindly elaborate. ^VN,,1057950,1057950
1057950,369791,True,"Impressive did my parents groceries by @115821 India
My credit card is blocked for suspicious activity lol🤦",1057949,,1057950
1057951,AmazonHelp,False,@369792 I'm sorry for the poor experience you had with us. Have these delivery issues been occurring with a specific carrier? ^VS,1057952,1057953,1057953
1057952,369792,True,@AmazonHelp My last two orders were delivered by OnTrac. The first order never arrived on delivery day. The second order (electronic home sensor) arrived in a flimsy envelope with the product box damaged on all sides and with dirt on the box.,1057954,1057951,1057953
1057954,AmazonHelp,False,@369792 I'm very sorry for the issues you've had with your orders. Did you get a notice for a new delivery estimate? ^DO,1057955,1057952,1057953
1057955,369792,True,@AmazonHelp Nope. i called customer service late on delivery day and was told OnTrac would let me know that evening re: where the package was. i never got a call or a revised delivery estimate.,1057956,1057954,1057953
1057956,AmazonHelp,False,@369792 Thanks for confirming. Late packages typically show up the next day. When was the original delivery date? ^BH,,1057955,1057953
1057953,369792,True,"After 7 years, i am finally canceling my @115821 Prime Membership. Recent delivery issues and poor packaging have made it more of a hassle than a convenience.",1057951,,1057953
1057957,AmazonHelp,False,"@369793 Apologies for the trouble. May I know the error you're facing while placing the order? 

Sakina | Amazon Customer Service",1057958,1057959,1057959
1057958,369793,True,@AmazonHelp I don't have money 🙁,1057960,1057957,1057959
1057960,369794,True,@369793 @AmazonHelp There service in our town is worst that's why I use Flipkart for online shopping.,"1057961,1057962,1057963",1057958,1057959
1057961,369793,True,@369794 @AmazonHelp in my opinion Amazon Is Better than Flipkart cos its provide trusted products,,1057960,1057959
1057962,369794,True,@369793 @AmazonHelp They don't give COD to my address. 😒 What about yours ?,,1057960,1057959
1057963,369793,True,@369794 @AmazonHelp It is providing bro.. Recently i purchased a headphone on POD.,,1057960,1057959
1057959,369793,True,"@115850 hey there, I have a little problem in placing my order 🙁",1057957,,1057959
1057964,AmazonHelp,False,"@369795 Con gusto. Si tienes alguna consulta, no dudes en contactarnos. ¡Felices compras! 😉 ^LG",,1057965,1057967
1057965,369795,True,@AmazonHelp Gracias por la pronta respuesta. ¡A comprar!,1057964,1057966,1057967
1057966,AmazonHelp,False,"@369795 Hola Ketzergon, en Amazon solo pagas cuando el pedido es enviado 😊. ^LG",1057965,1057967,1057967
1057967,369795,True,"¿Cómo está la cosa con los pagos en @116875, @46087?, ¿te hacen el cargo hasta que envían el producto?",1057966,,1057967
1057968,AmazonHelp,False,@369796 I'm seeing it is available for purchase:  Are you getting an error message? ^AF,1057969,1057970,1057970
1057969,369796,True,@AmazonHelp I figured it out with help from Justin. I must be getting old. lol Thanks!,,1057968,1057970
1057970,369796,True,Been trying to buy @46084 book on Kindle for the last 20 minutes on @115821 and it won’t let me. Oh well.,1057968,,1057970
1057971,AmazonHelp,False,@182937 Thanks for reaching out to us! Please adjust the brightness via your display settings on your device. ^RA,,1057972,1057972
1057972,182937,True,@117634 is there a way to turn the brightness up on my app?,1057971,,1057972
1057973,AmazonHelp,False,@369797 I'm sorry your order arrived that way! Reach out here:  so we can explore your return options. ^AH,,1057974,1057974
1057974,369797,True,@AmazonHelp i bought a item from you guys and the package that it came in was empty and now I have to pay to send the empty package back wtf,1057973,,1057974
1057975,AmazonHelp,False,@369798 Oh no! We'd like to help sort this here:  ^RA,,1057976,1057976
1057976,369798,True,"@115821 this is not acceptable, I want my $25 dollars",1057975,,1057976
1058007,AmazonHelp,False,@369805 Invoice with GST details is currently limited to Amazon Business orders. Please refer to this page:  ^JC,1058008,1058009,1058013
1058008,369805,True,@AmazonHelp I want a GST invoice as I want to claim it. I do not have a business account. So how do I get it?,"1058010,1058011,1058012",1058007,1058013
1058010,AmazonHelp,False,"@369805 from Amazon.in, please register your business on our Amazonbusiness program here:  (2/2)^SQ",,1058008,1058013
1058011,AmazonHelp,False,@369805 We currently include only seller's GST number on the invoice. If you're a business and purchasing business supplies (1/2)^SQ,,1058008,1058013
1058012,369805,True,"@AmazonHelp Any other regular shop can provide me with a GST invoice.Why can't you?If I hv a GST no, I should get it.So what's the problem?",,1058008,1058013
1058009,369805,True,@AmazonHelp When am I going to get a response on my query on GST invoice?,1058007,1058013,1058013
1058013,369805,True,@AmazonHelp I want an invoice with the GST element specified.Your cust service does not provide it.Every invoice should specify GST in it.,1058009,,1058013
1058014,AmazonHelp,False,"@269386 If the order was canceled, we would have emailed you about it. Did you receive anything? ^PK",1058015,1058016,1058025
1058015,269386,True,@AmazonHelp No nothing in my email or spam folders.,1058017,1058014,1058025
1058017,AmazonHelp,False,"@269386 We do not have access to your account, so please reach us here so we may look into this for you:  ^CR",,1058015,1058025
1058016,269386,True,@AmazonHelp Any news on when it will be back in stock guys? The order has now disappeared from my Order List. Has it been cancelled?,1058014,1058018,1058025
1058018,AmazonHelp,False,@269386 Apologies for the delay. Hopefully you'll receive it soon. Keep us posted. ^PK,1058016,1058019,1058025
1058019,269386,True,@AmazonHelp Yeah just checked now and I haven't received anything.,1058018,1058020,1058025
1058020,AmazonHelp,False,"@269386 Apologies, there seems to be a stock issue on the website, have you checked the spam/junk folders of your emails? ^JJ",1058019,1058021,1058025
1058021,269386,True,@AmazonHelp Yeah I had this one but nothing since then.,1058020,1058022,1058025
1058022,AmazonHelp,False,@269386 Thanks for clarifying Rhys. Did you receive any update regarding your order via email? ^TP,1058021,1058023,1058025
1058023,269386,True,@AmazonHelp It's the steelbook edition and the delivery date given was Thursday.,1058022,1058024,1058025
1058024,AmazonHelp,False,@269386 Hi Rhys. Were you provided a delivery date when you initially placed the order? What version of GT did you order? ^TP,1058023,1058025,1058025
1058025,269386,True,@AmazonHelp Hey guys. Any ideas what's happening with this? I pre-ordered and it has already been released yet i've not received it.,1058024,,1058025
1058026,AmazonHelp,False,"@369806 Awwww, gorgeous Gilbert! He's a cutie 🐱 ^TS",,1058027,1058027
1058027,369806,True,I always get the best gifts for Gilbert from @115821,1058026,,1058027
1058028,AmazonHelp,False,@313942 Sorry for the delay. Our team is looking into it and we will get your issue resolved at the earliest. ^GU,,1058029,1058030
1058029,313942,True,@AmazonHelp Done waiting for your refund and compensation amount,1058028,1058030,1058030
1058030,AmazonHelp,False,@313942 Write to us here:  &amp; we'll take necessary actions to make things right. 2/2 ^OS,1058029,,1058030
1058031,AmazonHelp,False,@369807 Let's see what other options we have to get this sorted for you here:  ^JZ,,1058032,1058034
1058032,369807,True,@AmazonHelp I don't want to return them I want them replacing! This was part of a 16 piece dinner set,1058031,1058033,1058034
1058033,AmazonHelp,False,"@369807 I'm sorry your mugs were damaged in transit. To return, you can click the link provided here:  ^EM",1058032,1058034,1058034
1058034,369807,True,@AmazonHelp when you get your order and 2 of the mugs are damaged... please help. I have emailed customer service,1058033,,1058034
1058035,AmazonHelp,False,"@___Cygnus___ Hola Cygnus, seria Amazon Appstore. 😊 ^DA",1058036,1058037,1058037
1058036,369808,True,@AmazonHelp ¡Gracias!,1058038,1058035,1058037
1058038,AmazonHelp,False,"@___Cygnus___ Con gusto, estamos para asistirte. Cualquier consulta no dudes en contactarnos. ^KS",,1058036,1058037
1058037,369808,True,@116928 ¿Cómo se llama oficialmente vuestra tienda de apps en España? ¿Amazon Appstore o Tienda Apps de Amazon? Veo 2 versiones en la web,1058035,,1058037
1058039,AmazonHelp,False,@369809 Kindly let us know if you have any unresolved issues. We would like to help. ^GS,,1058040,1058040
1058040,369809,True,@115850 this will be last time I order on your website!!,1058039,,1058040
1058041,AmazonHelp,False,@369810 So sorry for the inconvenience! Please reach out to us to help straighten this out:  ^BG,,1058042,1058042
1058042,369810,True,"@AmazonHelp My delivery went to another address and no card posted(I'm in),then neighbour tells me they re-posted it to the wrong house!?",1058041,,1058042
1058043,AmazonHelp,False,"@337086 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",1058044,1058045,1058045
1058044,337086,True,@AmazonHelp but the public should be aware of ur pathetic service. it is in their personal interest.@115821 @115850,1058046,1058043,1058045
1058046,AmazonHelp,False,"@337086 As your order number is directly associated with your account,we consider it personal information,appreciate your understanding.^VR",1058047,1058044,1058045
1058047,337086,True,@AmazonHelp What next??? #whenitwillbedone,1058048,1058046,1058045
1058048,AmazonHelp,False,"@337086 As you've replied to the email sent already, Abhishek. We will get back to you at the earliest with an update. ^KS","1058049,1058050",1058047,1058045
1058049,337086,True,@AmazonHelp Advising everyone to keep away from such a pathetic company. Waisted my 5 weeks. @115821 @115850 #shameonyou,1058051,1058048,1058045
1058051,AmazonHelp,False,"@337086 I understand your concern, Abhishek. Please reply to the email you've received from us. I'll get back to you. ^HD",1058052,1058049,1058045
1058052,337086,True,@AmazonHelp Mail says 2 reschedule!! I’ve been doing it for 4th time now.u have no solution so for what u will revert??#shameonyou @115821 @115850,"1058053,1058054",1058051,1058045
1058053,AmazonHelp,False,@337086 Please wait until we reach out with further updates. (2/2)^YP,,1058052,1058045
1058054,AmazonHelp,False,@337086 The resolution provided over the email is accurate. We've following up on this for an update. (1/2),"1058055,1058056",1058052,1058045
1058055,337086,True,@AmazonHelp you have blocked my feedback also on product page. Let everyone know about ur pathetic service!!! @115850 @115821,,1058054,1058045
1058056,337086,True,"@AmazonHelp what is that resolution?? U have rescheduled it for 4th time!!!
#whenitwillbedone","1058057,1058058",1058054,1058045
1058057,AmazonHelp,False,"@337086 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^KS 2/2",,1058056,1058045
1058058,AmazonHelp,False,"@337086 My apologies for the trouble, Abhishek. Kindly revert to the email sent for more information. ^KS 1/2",,1058056,1058045
1058050,337086,True,@AmazonHelp Got mail to again reschedule installation. 4th time I’ve to do. No slot empty so will have 2 wait 1 week. @115821 @115850 1/2,,1058048,1058045
1058045,337086,True,@115821 please cur customer service in India.More than 1month waiting for simple installation in metrotown.@115850 @AmazonHelp @115851,"1058043,1058059",,1058045
1058059,AmazonHelp,False,@337086 We've responded to your query here:  ^HA,1058060,1058045,1058045
1058060,337086,True,"@AmazonHelp ur r asking to reply to mail, which I have already done. what next??? when installation will happen????@115821 @115850",,1058059,1058045
1058066,AmazonHelp,False,@369811 Welches Lieferdatum wird denn in deiner Bestellbestätigung angezeigt? Liebe Grüße ^MF,,1058067,1058067
1058067,369811,True,"Wann wird endlich mein Yakuza 0 verschickt, amazon dot co dot uk mach mal hin!!",1058066,,1058067
1058068,AmazonHelp,False,"@369812 Also, please don't provide your order/account details as we consider them to be personal information. ^HK",1058069,1058070,1058070
1058069,369812,True,@AmazonHelp It is a birthday gift for my fiancee. It has to reach her before her birthday on 27th. Hope it does,1058071,1058068,1058070
1058071,AmazonHelp,False,@369812 We responded to your query on DM. Kindly check. ^SQ,,1058069,1058070
1058070,369812,True,"@AmazonHelp order no 408-3911896-2329100. Chose Prime, promising delivery in 2-4 days, but delivery extended to 28th. Disappointed","1058068,1058072",,1058070
1058072,AmazonHelp,False,"@369812 We're sorry about the stretch with your order, Siddharth. Please report this here:  We'll check. ^HK",,1058070,1058070
1058073,AmazonHelp,False,"@369813 Sorry, I was unable to comprehend your concern. Could you elaborate on it? ^MA",1058074,1058075,1058075
1058074,369813,True,@AmazonHelp Bfre I placd order I confirmd with amazon that I will get invoice with my GST details but invoice duz not have details as assurd by yr exec.,1058076,1058073,1058075
1058076,AmazonHelp,False,@369813 That's strange. Please share your details here:  We'll check and reach out to you with an update.^VN,,1058074,1058075
1058075,369813,True,@115850 Confirmed with Amazon associate bill with GST details before placing order. Yet to receive. Loss of Input credit in excess of 2k!,1058073,,1058075
1058077,AmazonHelp,False,"@369814 Hi, thanks for the suggestion! We welcome feedback like yours so that we can continue to improve our services, much appreciated. ^TS",,1058078,1058078
1058078,369814,True,"@115833 @115830 why don’t you offer a trade-in program for older Echo devices. Recycle, repurpose, donate to schools etc. Silly not to",1058077,,1058078
1058079,AmazonHelp,False,@369652 Sorry for the delay. We have replied to your query here:  please check and reply. ^GU,,1058080,1058080
1058080,369652,True,@115850 will i get answer?,1058079,,1058080
1058194,AmazonHelp,False,@369847 😄 I guess! Happiness is on the way to be delivered. Have a great day! ^KA,,1058195,1058195
1058195,369847,True,#Amazophobia a phenomenon where something is either on the way or being delivered today from @115850 #amazonprime  #AmazonIndia,1058194,,1058195
1058212,AmazonHelp,False,@369853 I'm sorry for the trouble accessing these lists. Are you seeing these lists on another browser/ device? ^RR,,1058213,1058213
1058213,369853,True,@116090 I can't access my other wish lists from within the app anymore... something must've broke with the last update. :-( help? thanks!,1058212,,1058213
1058796,AmazonHelp,False,@369976 That'd be a great feature. I'll be sure to pass along your feedback internally. ^MS,,1058797,1058797
1058797,369976,True,@115821 Could you plz add Text to Speech in Android app.. I hv been requesting this from ages.,1058796,,1058797
1058798,AmazonHelp,False,@369977 Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS,,1058799,1058799
1058799,369977,True,@115850 received an empty parcel. Order# 408-9291638-4769149,"1058798,1058800",,1058799
1058801,AmazonHelp,False,"@369978 Hi, sorry we missed your tweet! What info is visible in your account:  Have you received an email update? ^TS",1058802,1058803,1058806
1058802,369978,True,@AmazonHelp I canceled my order after no change in status or answer to my tweet. It showed “not yet shipped” and out of stock when I went to the page.,"1058804,1058805",1058801,1058806
1058804,369978,True,@AmazonHelp Why allow me to preorder if it’s going to be out of stock when it launches. Im not sure Amazon understands the concept of a preorder.,,1058802,1058806
1058805,AmazonHelp,False,@369978 Can you contact us here:  ^MC,,1058802,1058806
1058803,369978,True,@AmazonHelp Thanks so much for getting back to me on this. Really felt the customer service. /Sarcasm,1058801,1058806,1058806
1058806,369978,True,"Dear @AmazonHelp, preordered the Samurai Jack box set...now showing out of stock. What's up? I gotta get back to the past. #SamuraiJack",1058803,,1058806
1058800,AmazonHelp,False,@369977 Sorry to know about the empty box. Have you reported this to our support team&gt; You can do so here:  ^MS,,1058799,1058799
1058807,AmazonHelp,False,@369979 I'm sorry about the experience. I've noted your comments and will be sure to forward this as a feedback internally. ^MP,,1058808,1058813
1058808,369979,True,@AmazonHelp Received again worthless product... money n time waste... never choose again Amazon... refund done... Thanks 😡😤😤😤😤😤😤😤😤😤,1058807,1058809,1058813
1058809,AmazonHelp,False,@369979 Glad to hear that. Do keep us posted for any further concerns. We're here to help. ^VN,"1058808,1058810",1058811,1058813
1058811,369979,True,@AmazonHelp Just spoke with Amazon representative. He agreed to deliver actual product within 4 to 5 working days. Hopefully waiting 😑. Tks fr d rspze,1058809,1058812,1058813
1058812,AmazonHelp,False,"@369979 Sorry to know that, John. Please connect with us here:  and we'll look into it for you. ^MS",1058811,1058813,1058813
1058813,369979,True,@115850 Totally disappointed shopping wit Amazon. I hv ordered Ted 4 ft but I received 3 ft &amp; also toy was nt worth for mny tat I paid 😣😣😣,1058812,,1058813
1058814,AmazonHelp,False,"@369980 Ja, bleib ganz entspannt, denn wie geschrieben: spät in die Nacht ;-) Das klappt schon! Gruß ^SM",,1058815,1058817
1058815,369980,True,"@AmazonHelp Ich habe als Prime-Kunde Prime-Artikel bestellt, daher denke ich, ja. Ist zum Glück nicht allzu dringend. Ich warte mal ab :)",1058814,1058816,1058817
1058816,AmazonHelp,False,"@369980 Hast du ein garantiertes Lieferdatum? 
Wir versenden aber bis spät in die Nacht, daher ist noch alles im grünen Bereich. :-)  ^SM",1058815,1058817,1058817
1058817,369980,True,"Zwei Bestellungen mit Lieferdatum morgen und sie sind bis jetzt nicht verschickt. Alles auf Lager. Was ist denn bei euch los, @AmazonHelp ?",1058816,,1058817
1058818,AmazonHelp,False,@369979 I'm sorry for the unpleasant experience John. I'll be sure to pass on this internally as a feedback. ^GD,,1058810,1058813
1058810,369979,True,@AmazonHelp Again received worthless product.. irritating.. never choose again...money n time waste... refund done.. Thanks 😣😣😣😣😣😣😣😣😣😣😣😣😣😣😣,1058818,1058809,1058813
1058833,AmazonHelp,False,"@369983 Please reach out to us here via phone, chat, or e-mail:  so we can look into this for you. ^ZW",,1058834,1058834
1058834,369983,True,@AmazonHelp How can I provide feedback on order status? Order shows that I haven't received 2 boxes I received and have received 1 I haven't,1058833,,1058834
1058835,AmazonHelp,False,"@369984 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.^VN (2/2)",,1058836,1058836
1058836,369984,True,"@115850 Purchased TP Link AC750 Router. Order# 407-9069293-3304304 / Ordered on 17/10/17 Got TP Link AC 900 on Offer, No Replace, No CashB","1058835,1058837",,1058836
1058837,AmazonHelp,False,@369984 Apologies for the ordeal. Please share your details here:  We'll check and reach out to you. ^VN(1/2),,1058836,1058836
1058838,AmazonHelp,False,@369985 Hey Chloe. Can you confirm the amount of the charge in question? Is it a monthly or weekly charge? ^TP,1058839,1058840,1058840
1058839,369985,True,@AmazonHelp It’s been a daily charge,1058841,1058838,1058840
1058841,AmazonHelp,False,"@369985 We'd like to have a closer look into this with you, please reach us directly here:  ^NC",,1058839,1058840
1058840,369985,True,@AmazonHelp Hi I’ve noticed that you guys still keep taking payments from my account when I haven’t ordered anything can you help?,1058838,,1058840
1058845,AmazonHelp,False,@369987 Delivery of a product depends on the seller and courier service available at your pin-code. Appreciate your understanding. ^MA,,1058846,1058846
1058846,369987,True,"@115850
If the seller dont want to sell at dis price,why ur keeping this in ur amazon.I'm trying from two days to buy it, it showing error",1058845,,1058846
1058847,AmazonHelp,False,@116630 Sorry for the wait! Have we missed the delivery date provided during checkout/your confirmation e-mail? ^BG,1058848,1058849,1058849
1058848,116630,True,"@AmazonHelp I believe so, I ordered it Wednesday and selected 2 day shipping",,1058847,1058849
1058849,116630,True,Dearest @AmazonHelp why is this taking a week? I pay for prime and selected a prime item. I'm going to cancel prime at this rate.,1058847,,1058849
1058850,AmazonHelp,False,@369988 Prime Two-Day Shipping refers to the transit time after the item is ready to ship. Have we missed the delivery date? ^JZ,1058851,1058852,1058852
1058851,369988,True,@AmazonHelp You rip us off. “We have the product but if you want it faster we’ll charge you so much more” #insane,,1058850,1058852
1058852,369988,True,"@AmazonHelp Saw an Item Saturday, 1 day shipping get it Monday...2 day shipping get it Wednesday...shouldn’t it be Tuesday? #AmazonScrewsU",1058850,,1058852
1058853,AmazonHelp,False,@369989 I'm sorry for the delivery miss. Did you happen to escalate this to our support team here:  ^VN,"1058854,1058855",1058856,1058856
1058854,369989,True,@AmazonHelp @115850 there was no phone call as claimed. #Lies are not appreciated!,1058857,1058853,1058856
1058857,AmazonHelp,False,@369989 Apologies. I’d like to help you; please share your details:  and I’ll contact you soon. ^VR,,1058854,1058856
1058855,369989,True,"@AmazonHelp Delayed your action required
Courier was unable to contact you to arrange delivery. Please contact Amazon.in for next step Expected 22 Oct",1058858,1058853,1058856
1058858,AmazonHelp,False,"@369989 I understand your concern, Supreet. Please connect with our support team using the link provided earlier. We'll check this. ^HD",,1058855,1058856
1058856,369989,True,@115850 failed to deliver for #2days. #lies about phone calls!!! Shame on you!!!,1058853,,1058856
1058859,AmazonHelp,False,@369990 We are delighted to know that. We appreciate for taking time to share your experience.^VR,,1058860,1058860
1058860,369990,True,"@115851 and @115850 saves my mother's time by delivering groceries within two hours!
@1384 #AmazonPantry
#IndiaGettingAmazoned 😀😀",1058859,,1058860
1058861,AmazonHelp,False,"@170313 Sorry to know that, have you checked about this with our support team? You can do so here:  ^MS",,1058862,1058862
1058862,170313,True,"@AmazonHelp  
15% Cashback of Great Indian Sale is still not credited in my Amazon pay a/c.",1058861,,1058862
1058866,AmazonHelp,False,@369992 I'm terribly sorry for this situation. Try contacting us here:  let us know how things go. ^MP,,1058867,1058867
1058867,369992,True,"@115850  Over last 1 wk my daughter,Ishu twice ordered same product on Amazon and on both occasion it has been returned with no support !!",1058866,,1058867
1058888,AmazonHelp,False,@370000 I’m sorry you haven’t received your order yet. Please fill this form:  so we can find a fix. ^MP,,1058889,1058889
1058889,370000,True,@AmazonHelp  I order a heater from your site and paid extra Rs100 for fast delivery and 3 days past but still no sign for delivery,"1058888,1058890",,1058889
1058893,AmazonHelp,False,"@370001 regarding this:  Also, please don't provide your order details. Our Twitter page is public. 2/2 ^SK",,1058894,1058894
1058894,370001,True,@115850 Its becomming realy a frustrating experiance as you still have not delivered my product (Order-171-8465415-1613946.,"1058893,1058895",,1058894
1058895,AmazonHelp,False,@370001 Apologies. I understand the urgency once has to receive their order. Request you to connect with our support team 1/2 ^SK,,1058894,1058894
1058896,AmazonHelp,False,"@370002 ¡Hola Maria, nada nos deja más felizes que saber que estás alegre! ¿Cuáles libros compraste? ❤ ^DA",1058897,1058898,1058898
1058897,370002,True,"@AmazonHelp Dos libro el rey Lear y el el curioso caso del doctor jekyll y mr hyde, m lo voy a pasar fenomenal. 😊😊",1058899,1058896,1058898
1058899,AmazonHelp,False,"@370002 Aún no he leido Rey Lear, pero El extraño caso del doctor Jekyll y el señor Hyde es genial. ¡Sin duda, será fenomenal! ❤ ^DA",,1058897,1058898
1058898,370002,True,"Acabado de comprarme dos libros por 5,60€ @116928 me alegras la semana con estas cosas. Si os interesa son dos libros de @46108",1058896,,1058898
1059265,AmazonHelp,False,@370091 I'm so sorry that we didn't get you order to you! Can you tell me the status &amp; carrier? Check here:  ^FR,,1059266,1059266
1059266,370091,True,"@115821 im sitting at home on my couch how are you going to say ""delivery attempted"".... you didnt attempt anything",1059265,,1059266
1059269,AmazonHelp,False,@370093 Thanks for the info. Late orders generally arrive within the next 1-2 business days. Please keep us posted. ^GG,,1059270,1059272
1059270,370093,True,@AmazonHelp,1059269,1059271,1059272
1059271,AmazonHelp,False,@370093 I'm sorry you haven't received your package. What's the current tracking status show? Check here:  ^AM,1059270,1059272,1059272
1059272,370093,True,@AmazonHelp we were supposed to revive a package on Friday by 8pm pacfic and still dint have it,1059271,,1059272
1059273,AmazonHelp,False,@370094 I'm sorry you've had repeat delays! Are you having issues with a current one? Please don't post order #'s or e-mail address. ^AM,,1059274,1059274
1059274,370094,True,"For the love of Christ! Amazon &amp; UPS, get your sh!t together. The amount of delayed shipments this year alone is ridiculous! @115821 @115817",1059273,,1059274
1059288,AmazonHelp,False,"@370099 Bonsoir, pourriez-vous m'expliquer davantage?^FT","1059289,1059290,1059291",1059292,1059292
1059289,370099,True,"@AmazonHelp Bonsoir, je ne pensais pas avoir la chance de trouver un tapis de bain pour seulement 0.01€.",1059293,1059288,1059292
1059293,AmazonHelp,False,"@370099 🙄!Pourriez-vous m'indiquer le lien vers l'article, je vous prie?^FT",1059294,1059289,1059292
1059294,370099,True,@AmazonHelp,"1059295,1059296",1059293,1059292
1059295,AmazonHelp,False,@370099 2/2Je vous invite à faire une simulation de commande afin de vérifier les détails avant la validation.^FT,,1059294,1059292
1059296,AmazonHelp,False,"@370099 Il s'agit d'un article vendu et expédié par un tiers sur notre site, il coute 0,01 €+2,58€ livraison en France métropolitaine1/2",,1059294,1059292
1059290,370099,True,"@AmazonHelp Du coup, j'en ai pris 3 pour avoir les 5% de remise.",,1059288,1059292
1059291,370099,True,@AmazonHelp Est il possible de m'en offrir un 4eme ?,,1059288,1059292
1059292,370099,True,Pendant ce temps là sur @120533.. #toujoursplus,1059288,,1059292
1059297,AmazonHelp,False,"@370100 Hola Eduardo, por el momento no se encuentra disponible. Cualquier novedad la anunciaremos en el sitio web directamente. ^LG",,1059298,1059298
1059298,370100,True,"@116875 hola, ¿tienen disponible @145869 para la página de México?",1059297,,1059298
1059302,AmazonHelp,False,@370102 I'm sorry about the unexpected charges! Give us a call here:  so we can check into your account. ^AH,,1059303,1059303
1059303,370102,True,@AmazonHelp - my account has been charged a mystery recurring subscription fee. How do I get this explained and reversed?,1059302,,1059303
1059304,AmazonHelp,False,@369368 Oh no! Please contact in directly so we can take a look at available options with you:  ^GL,,1059305,1059305
1059305,369368,True,".@127161 has lowest UK customer satisfaction rating. Theyre doing @153820 delivey. Or not, as is the case 2nite #amazonrestaurants",1059304,,1059305
1059306,AmazonHelp,False,@370103 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. (2/2)^SQ,,1059307,1059307
1059307,370103,True,@115850 I think amazon executive are not interested in providing right assistance you can see for yourself. &amp; this does not ends here,"1059306,1059308",,1059307
1059308,AmazonHelp,False,@370103 Sorry for the trouble with your return. Please write to us here:  and I'll reach out to you. (1/2)^SQ,,1059307,1059307
1059309,AmazonHelp,False,@370104 Hi Sam! What device are you using the Amazon app on? ^DO,,1059310,1059310
1059310,370104,True,@115821 how do I switch wishlists in the new version of Amazon app?,1059309,,1059310
1053486,AmazonHelp,False,"@368927 ¡Hola Megat, que emoción! ❤ ¿Ya lo estrenaste? ^DA",,1053485,1053485
1059559,AmazonHelp,False,@370178 Some items on the website are non-returnable. Please connect with us here:  and we'll sort this out. ^MS,,1059560,1059561
1059560,370178,True,@115850 @AmazonHelp It's says this item is not eligible for return. Your website is complicated only twitter helps👍👍,1059559,1059561,1059561
1059561,370178,True,@115850 @AmazonHelp need support on order no 171-7352190-1637951. Size is very small need replacement or return,"1059562,1059563,1059560",,1059561
1059564,AmazonHelp,False,"@370179 Hi Kathleen- Sorry to hear it. Without providing personal info, can you explain further what has happened? Thanks. ^NV",,1059565,1059565
1059565,370179,True,@115821 needs to step up its customer service in a big way. REALLY terrible support given to this customer!,1059564,,1059565
1059566,AmazonHelp,False,"@370180 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^OS",,1059567,1059567
1059567,370180,True,"@115821 @115850
The worst online purchase experience
4__credit_card__
That too being a Amazon Prime Customer
Really bad customer service","1059566,1059568",,1059567
1059568,AmazonHelp,False,@370180 Apologies for the experience. I'd request you to fill in your details here:  1/2 ^OS,,1059567,1059567
1059569,AmazonHelp,False,@370181 Our Twitter page is visible to public. 3/3 ^SB,,1059570,1059570
1059570,370181,True,"@115850 issue with order id-403-9859026-0246720..
Customers care taking no response.","1059569,1059571,1059572",,1059570
1059573,AmazonHelp,False,@370182 😕 I hope that is the case. Do let us know if the parcel is not located. We will certainly try to help you further. ^CR,,1059574,1059577
1059574,370182,True,@AmazonHelp 'Letterbox' is the one you have. Perhaps he mistook my letterbox for an epically small garage :-),"1059573,1059575",1059576,1059577
1059576,AmazonHelp,False,@370182 Strange. Sorry about this. Are there other safe places you could check? Here's more info:  ^PK,1059574,1059577,1059577
