tweet_id,customer_text,gold_intent
1046568,.@AmazonHelp how about asking your delivery drivers to slow down and stop at #stopsigns in our neighborhood.,delivery_delay
1041724,@AmazonHelp since amzl could NOT fulfil the delivery I had to cancel the order and will just pick up a computer at Best Buy. Very very disappointed,cancellation_request
1005066,@115850 @118702 Tell customer to open order in front of ur delivery boy. Let him verify. This will ensure zero fraud claims by conmen.,other_unclear
1062283,"@115821 @AmazonHelp Case 4359954811.It's been over 6 weeks,no reply. You said 48 hours. Give my money back.We need it to get thru #NunsFire",refund_request
1000123,"@115830 I just inadvertently bought a Kindle book on my account when I wanted to buy it as a gift, anyway I can change this?",other_unclear
1129905,@115821 my 2 year old has been on the fire stick and purchased Wonder Woman! Is there anything I can do to cancel it??,cancellation_request
1172203,@AmazonHelp hi I pre ordered @146898 book to be delivered on 18/10 but it's not here! Any ideas? No tracking available!,missing_delivered
1050305,Where the hell did my package go @115821 NOT HAPPY,delivery_delay
1100561,"Really, @115821? That was a DVD that your idiot delivery person stuck under our heavy door. No idea if it's damaged or not. It's a Christmas gift for my 3 year old niece, so I can't open it. I don't want her to open it and find a broken movie! 😠",damaged_item
1028985,"@AmazonHelp Not given, app says “tracking information not available.” LOL. What’s worse: seller is wholly-owned subsidiary of @115821: @67881",delivery_delay
1002905,@115850 teach ur exe (shiny)some manners to talk. My order is not delivered and she is showing her anger and attitude. Rude and horrible.,other_unclear
1168482,@115821 i requested a cancellation of the order and its not in my orders list but i dont have the money @115821,cancellation_request
109914,"@AmazonHelp I cannot understand why your staff would think that they are helping me by cancelling my order repeatedly and charging me for the delivery and order multiple times, and behaving like I should be thankful for being robbed! You have my TV, you could deliver it tomorrow but no.",cancellation_request
1003626,@115850 he only knows to.put his nose in the conversation..doesn't have a quality to listen to.customer.,other_unclear
10321,"@AmazonHelp I have a package that is showing as delivered last Friday, however it has not been and there is no note. Thanks",missing_delivered
1002195,"So how come I can't watch @43926 on my phone, using my Amazon information, as ive got a subscription thru Amazon?@AmazonHelp",other_unclear
1001064,Hola @116928. ¿Cómo hablo con un responsable o encargado de un pedido de Prime? Por telefono es la tercera vez que cuelgan...,other_unclear
1000118,@AmazonHelp It's all good now 😊 I chatted in &amp; it turns out the tracking shows it was never delivered. Your rep = v helpful &amp; replacement is on its way,other_unclear
1115772,@AmazonHelp @117157 I refund reference no @117157,refund_request
1080348,"@115850 Your fraud systm is very gud,refund my money in bank ac, registered mobile no is 7758967241.hope i erased Amazon word frm my life.",refund_request
1061357,@AmazonHelp I did and they provided an incomplete solution. Asked me to order again and gave partial refund. P,refund_request
1124974,"Not happy with @115830 @AmazonHelp atm! When you are a prime member your stuff should be delivered in one day not in 4 days! then call to talk to them and face a load of people laughing, shouting and swearing in the background. Totally unprofessional - waste of £79 per year!",missing_delivered
114431,@115830 can anyone guess where my parcel is?! Parcels lived house ?! 😂🙈,delivery_delay
1001005,@AmazonHelp I preordered amazon echo but want to go for amazon plus now. Anyway to reach out to seller? I want another invitation.,other_unclear
1173045,@AmazonHelp Where is my order please? Bought it with Prime delivery 3 days ago. Due 2 days ago. Still isn’t here. Item was needed yesterday.,delivery_delay
1034747,"@AmazonHelp Still haven't received my order. Your customer care can just do a better job by saying, Flipkart instead of bs.",missing_delivered
1127988,When you forgot to cancel your Amazon Prime membership after the trial 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,prime_membership
1058855,"@AmazonHelp Delayed your action required
Courier was unable to contact you to arrange delivery. Please contact Amazon.in for next step Expected 22 Oct",delivery_delay
1004617,@AmazonHelp I have instigated a chat as the only option it gave was to call a US number!,other_unclear
1035112,"@115850 @115823 Now waiting since October 2, 2017 for a refund! Wanted a god damn chimney for my kitchen before #Diwali2017 and you ruined evrythng.",refund_request
1151762,I ain’t finna play with no fuckin Amazon I’m out here waiting on my package where yaw fuck niggas at @115821,delivery_delay
1138336,@AmazonHelp Currently locked out of my Amazon account because someone changed my email. Amazon gave me no advanced notice...,account_access
1104397,@115850 I left you a DM.. reply ASAP.. I can’t send an email since my account is only link to a mobile number,account_access
1024205,@115821 delayed deliveries are now common. What has changed?,delivery_delay
1042221,"@AmazonHelp If processed. But it wasn't. You people delayed intensionally. I don't care, I want compensation for the trouble you people caused me.",delivery_delay
1019484,@115821 is it too late to cancel my wsu license plate holder I ordered yesterday morning? Says it hasn't shipped yet...,cancellation_request
1001034,Desperate to go out but waiting in for a delivery from @115830 as I can’t track my order &amp; time my outing accordingly. Poor.,delivery_delay
1104405,@1384 card was swiped twice for 1 transaction.chasing delivery team since last 13 days for refund.cs not,refund_request
1157269,@AmazonHelp The link brings me to my amazon sign in,account_access
1001056,"@AmazonHelp U r gvng rplcmnt n tkng my phn Mon n replacement device will b given 2 me by 29Nov ! Dis is d sheer example of bad cust service, luk into it",other_unclear
1005987,"@AmazonHelp 12:58 PM PDT Jenny: Sure, I will just make an exception so you no longer need to return the defective device. Is there anything else?",damaged_item
1005978,"@AmazonHelp This year I have had several problems with u: late orders, duplicated &amp; defective items, one defective I didn’t recognize...a fan of amazon?",damaged_item
1084368,"@115850 Having trouble with refund for a product. Called cust. care many times, they're not solving my prob. Care to look into d matter??",refund_request
105229,"@AmazonHelp I would be calling them, but will be getting the refund of the courier charges.. ?? Most importantly I don't wish to go for the courier services myself. My own sister had faced the issue where the local courier office had vanished the product once, had to be given to Myntra.",refund_request
108132,@AmazonHelp But I thought Prime membership meant next day?,prime_membership
1001961,"@AmazonHelp #AmazonIndia #WorstCustomerCare #Pathetic
Worst experience, this is what you call prime delivery?",other_unclear
1103642,@AmazonHelp Typically when I pay for 2 day delivery I expect it to be delivered on time. I’ve been waiting for the delivery all day and didn’t even receive an email or notification that it was delayed.,delivery_delay
1001072,"@AmazonHelp No error message just doesn't show in any download, either to Amazon Music player or PC. 3 albums show up in both but the 1 single track purchased does not",other_unclear
1002573,@357315 @115850 Usually shows carrier.,other_unclear
103104,@115850 Where's  my order 402-8625008-9117137,delivery_delay
1037165,"@115830 this is just great...day 2 waiting for GUARANTEED next day deliver and still nothing...6 calls later and still all I get ""WE CAN'T DO ANYTHING"" what kind of customer service is that. Keep being ASSURED that my order is priority but it clearly isn't!!! 😡",delivery_delay
1003648,@AmazonHelp 因みに昨日、不在票が入っていたので住所間違いの可能性もありません。,other_unclear
1035132,@115850 I have a brand new Samsung refrigerator waiting to be installed. 405-2344255-8252311 is my order number. 2 days and counting.,delivery_delay
1018086,@AmazonHelp Email from Daniel M. - he wud call me 2day @ 3 PM to discuss.  No call.  Another broken promise. What gives @115851?,damaged_item
1137253,@115850 Guys i m tired now... With you cancelling my orders for. No reason,cancellation_request
1037142,@AmazonHelp think you should change the TV ads that show things arriving the next day with Prime. Or refund 10% per day over next day.,refund_request
1004604,Been trying to get information about my  @115821 account for a whole year now and still feel like I’m talking to a wall everytime I call.,other_unclear
1103682,@AmazonHelp I can’t my account is on hold hello?,account_access
1136583,@AmazonHelp I had purchased a BPL TV on 17.10.17 vide order id 404 9362662 5480344 bt it was arrived DOA and the screen badly damaged. Placed for return,damaged_item
1083827,@AmazonHelp Yes i got a refund but doesn't leave much trust in future purchases with Amazon,refund_request
1131270,@AmazonHelp Then instead of overnighting it they just said once shipped they will isue a refund. It’s shipped now and I was billed twice for this item.,refund_request
1026211,@AmazonHelp Money short. Thank u for reaching out though. I appreciate that. I'll be back on soon.💙,refund_request
1128085,"@AmazonHelp yes, it says ""drop off at pass my parcel free, or get £4.75 refund sending yourself"" it is 9KG! thats £22.90 by royal mail. I cant carry it!",refund_request
1028997,@AmazonHelp I was told the charge was because of the bank and that I can't just cancel my order even though that's what I want to do at this point,cancellation_request
1130576,@AmazonHelp An apology isn't good enough for this case. I'm now debating whether to cancel my pre-orders for Super Mario Odyssey and Xenoblade (1),cancellation_request
1130215,I LET MY LITTLE COUSIN USE MY AMAZON PRIME ACCOUNT FOR TV AND HE CHARGED OVER $100 AND SHUTDOWN OUR BANK ACCOUNT FML,prime_membership
1010364,"@AmazonHelp Hello @AmazonHelp i got my order bt did not get any coupon or prime membership details, hw can i get this? prime membership nt yet activtd?",prime_membership
1144085,"@389282 @47219 @AmazonHelp @115850 @115821 Parcel not received but showing delivered against order Order no --4__credit_card__, Tracking ID 216245202325, My account has also closed.",missing_delivered
1005108,@AmazonHelp I think ur 12 business hours is done,other_unclear
114443,@115850 1/2 2 times i order from amazon &amp; it never even shipped. i contacted cc multiple times &amp; always  they told me it will never be happen again.1st time i order moto g5 phone &amp; 2nd time fan heater. it was so frustrating . i had to cancel my 1st order &amp; take it from flipkart,cancellation_request
1129319,@386193 @AmazonHelp Yep. I'm wondering why I keep my Prime account active.,prime_membership
1050394,"@AmazonHelp I have had several orders go this way, the latest being a prime item that was ordered on 11/22, shipped on 11/24, but will not arrive until 11/28.",delivery_delay
1010367,"@115850 I had ordered a product through Amazon 20 days back.!Neither the product is received,nor the refund is initiated as per request.",refund_request
1005128,@AmazonHelp On doit payer pour pouvoir acheter des produits réservés prime (la plupart) livraison en Corse impossible en 1 jour (avion ou bateau) 🤔😕😢,other_unclear
1042263,@AmazonHelp So please issue the refund of price difference,refund_request
1150922,"@115850 
your performance over the Diwali sale had been great to worse! I waited for a week for my order and had to cancel it finally..",cancellation_request
1116046,@AmazonHelp All I was told was would refund shipping which was free with product and get a free month of prime. It’s about good customer service,refund_request
1064872,@AmazonHelp refund my prime membership charges and next time I don't want Amazon online shopping really verry bad service from you I can not refer any1,prime_membership
1143453,Dear @115850 @115821 really frustrated with the treatment this time. Cancel a item nearly two weeks ago but yet nothing happens till now,cancellation_request
1018197,@AmazonHelp Very bad 1 day late my order still not received #@amazonhelp,delivery_delay
1003610,@115850 I ordered two products and I was told that it will be delivered by 10oct but till today it is not delivered. Very unsatisfied,missing_delivered
1125278,@AmazonHelp Please contact me at 9817334534. I am not able to contact you guys. I have a refund pending with amazon.,refund_request
1095210,"@130723 hi, i have made order with @115850 for stanley on emi, later on cancelled but didnt get refund on my sbi card. Plz help",refund_request
1172493,@AmazonHelp my email was changed on my account without my permission and I am unable to log into my account to change the email back. HELP!,account_access
1146956,@115851 I hope you have time to have a look at how @115850 is doing. Both my orders delayed by two days. You'll lose share to Flipkart,delivery_delay
1135894,@AmazonHelp Your delivery timeline was 21-24 oct. so technically it's not late. But I wonder how it will reach in 2days if it hasn't been shipped as yet,delivery_delay
1091309,"@AmazonHelp No, it seems to be that it doesnt leave the Amazon warehouse until late the first day, this missing delivery on 2nd day. Different items, different carriers.",delivery_delay
1004676,@AmazonHelp Thanks just on the phone now,other_unclear
1110746,@AmazonHelp I have a package that says delivered but it's not in my mailbox. It says it was left there,missing_delivered
1000133,"Amazon now sell duplicate product. I bought Biotique Basil And Parsley Soap (150gm), and they send me duplicate product. @115850",other_unclear
1059274,"For the love of Christ! Amazon &amp; UPS, get your sh!t together. The amount of delayed shipments this year alone is ridiculous! @115821 @115817",delivery_delay
1000129,"@AmazonHelp For a while, every time I tried to sign up for @117093, it would just take me to my prime membership details page. All good now. Thx!",prime_membership
1106490,"@119625
Is it possible to cancel the current prime membership and get a new membership for 499? My prime membership ends on Dec 31-17",prime_membership
1153654,"@AmazonHelp Excuse me, where's my order? I expected it between 09/14 and 09/26. It's been a month and it hasn't been delivered to me.",delivery_delay
1004608,"@AmazonHelp Hello, trying to place an order in  (was given a $ gift voucher) and I want it delivering to a locker, but it keeps asking me to select a residential address in the UK, I need to select a locker but the option isn't available. Thanks in advance",other_unclear
1004517,"@115830 don't remember saying leave my parcel on my doorstep ......thanks Amazon , good job it was still there when I came home ,😡😡",other_unclear
1119129,@AmazonHelp Any help ?? On the delivery status or should I cancel it as it s delivery is on the infinty,cancellation_request
1065651,@115850 There has been no attempts &amp; calls from this agent. Delivery delayed twice. Pls assign  a capable agent to deliver the order.,delivery_delay
1008499,@AmazonHelp My item was damaged during shipping because it was mailed in a bubble envelope. How will you help me?,damaged_item
1168817,@AmazonHelp Oh and P.S. I'm a Prime member but will not renew my membership!!,prime_membership
1003687,"@115850 order was placed on 10th oct,expected delivery was 11th oct,but is was not delivered on 11th and till now it is not delivered.",other_unclear
1049378,"@AmazonHelp Hello, I live in Jersey &amp; receive phusical items VAT -Free but my kindle purchases still include VAT. Can i get a refund, please",refund_request
115900,@AmazonHelp Both times it's always been late at night around 10:30pm tracking has shown the parcel as out for delivery since the early afternoon,delivery_delay
1140823,"@AmazonHelp @122924 thanks for leaving my parcel outside all day in the rain. So glad you did that for me. Amazon, think a refund is due",refund_request
1001058,"@AmazonHelp I dnt hv spare phn, so please refund my money i made a mistake buying phn from Amazon, i.will mk sure not to repeate that mistake in future",refund_request
1125175,"@AmazonHelp @118919  I have not received my cashback for order no. 403-7428184-1258738 dated 20 November.
What r u wanted prove? 
I have already mentioned detail on my Facebook account 5 hour ago. No response....
Don't tease me.....",missing_delivered
1003617,@115850 @AmazonHelp this is what amazon do with thier customer ?they cheat my mny is dedcted frm accnt bt order is not delevired. cheater,other_unclear
1004661,@2335 @128308 my fire stick crashes every time I try to stream the Newcastle Vs Watford game on Hotstar. Every other app and even other programs on Hotstar are working fine. Wtf is going on?,technical_support
1142011,"@AmazonHelp Amazon Global book. No ring knockbut large book folded,shoved through door.Damaged. Danny says no replacement. Then increasing rubbish. 1/2",damaged_item
1152601,@AmazonHelp It only offers me an option for a refund. I just want to send this back and get the right item sent to me.,refund_request
1175627,"@AmazonHelp I have.  Three times. All I want is confirmation of a refund. The response was wholly inadequate, and I've given feedback about that too!",refund_request
1001971,@AmazonHelp Three packages in a month is a problem not an accident anymore. AMZL US. Way. To. Go. 👏🏻👏🏻👏🏻👏🏻 it was for my wedding in a month too.,other_unclear
1173033,@AmazonHelp i want to continue my membership but want to change the date. Do i just cancel and reactivate on date? Silly that no option.,cancellation_request
1018246,@AmazonHelp Shouldn't have to return it! The box it came in isn't damaged it's been put in the box in that state and now no time to get a new gift!,damaged_item
1055419,"@127137 @115850 investing money in company run by CROOKS! They are looting our money without any refund
Thieves you people are",refund_request
1118593,@AmazonHelp What did you offer anyway?! Its actually been useless contacting you guys!Your policies tell you to cancel any order at will?,cancellation_request
1005112,@AmazonHelp The product you send me was totally different then what I ordered also with missing some parts. And I received open package as well!,other_unclear
1090965,"@115850 All these orders were either non genuine, delivered later than expected date or dint match the description. Kudos to you guys(1/2)",delivery_delay
1104513,@AmazonHelp I have a subscription free trial. I want to cancel it before billed but it won’t show up in my subscriptions. How do I cancel it,cancellation_request
1070034,Hi @AmazonHelp I’ve ordered a book from you &amp; that’s turned up with the cover crumpled &amp; torn. Can I exchange it without blame for damage?,damaged_item
1173036,@AmazonHelp I reached out repeatedly via email &amp; phone. @49876 went silent when I requested my refund and to return the product.,refund_request
1153724,@AmazonHelp I appreciate the offer but the whole problem is I cannot get into my account. I can speak on the phone after 6 pm ET or email details,account_access
1063832,@115821 Y'all sold me some fake convers I want my money back  Lol,refund_request
1004513,@115850 ordered for a Phillips go gear MP3 player but received a empty packet with only cover of the product,other_unclear
1131264,@AmazonHelp Now they are saying they will call me on the 25th to see if I have received it then issue a refund.,refund_request
1059610,"@115850 Really Amazon is this ur way to deal your customer if I'll not get my refund of Rs.1399 in next 24hrs,I will go to consumer forum",refund_request
1125002,"@115850
Very very poor service.  

Damaged product.  
Terrible Attitude by your customer care executives. 

You'll need to rethink your  training of customer care.",damaged_item
1110771,@AmazonHelp Yeah I was told it would be here by 8pm and now it’s “delayed” but the info is so vague. And I’m confused why 2 day shipping isn’t really 2,delivery_delay
1004611,"@AmazonHelp Also none of them are outside of locker size &amp; weight requirements, so all should be eligible?",other_unclear
1044357,"@AmazonHelp @115850 @118341 @366940 #Digital amazon fraud.

Please arrange a refund asap.
Product returned still no refund .",refund_request
1003719,@AmazonHelp Great @115850,other_unclear
1159041,@AmazonHelp My password has been the same for years then it suddenly wouldn’t let me now it won’t let me get a new one at all. All emails received fine,account_access
1097353,Hey @115821 I will be canceling prime &amp; my services with you because of new #amazondelivery - major problems with EVERY order #ByeFelicia,cancellation_request
1122831,@AmazonHelp fuck u &amp; ur company. I am a prime member. Its been a week now since I placed my order &amp; it isnt delivered yet. I'm cancelling my (1/2),cancellation_request
1005121,"No dai ma adesso #Amazon consegna anche la domenica? Non ci credo!
Adesso compro qualcosa solo per provare se è vero!",other_unclear
1041676,The @115821 logistics delivery courier is so awful. Constant missing packages and delayed deliveries. You gotta do better. @amazonhelp,delivery_delay
1095124,"Dear @115821 , October 30 is not ""two-day delivery"" per my understanding of my prime membership :(",prime_membership
1033189,"@120781 @115850 
Item not rcvd. Refund not rcvd aftr 1 mnth which is causing me immense mental pain and agony. Expctd btr frm Amzn",refund_request
1133475,"@AmazonHelp I was not aware of prime membership but after purchasing it, I have known how worthy it is!!",prime_membership
110000,"@115830 @AmazonHelp Hi, I changed my Prime membership to monthly pay but you still took the £79 yearly fee out, how do I get that refunded either fully or minus the £7.99 monthly fee???",prime_membership
1096647,@115850 Very disappointed Amazon.. I have been trying for a return request of a wrong product being delivered to me and I'm getting no response. I have tried contacting you through the customer helpline number but still I got  no response. Didn't expect this.,missing_delivered
1161717,@AmazonHelp I can't cancel and buy on another platform b/c I watched the trailer so I'm stuck (which is stupid). Very unhappy right now.,cancellation_request
1096679,@AmazonHelp So is it mentioned there in Invoice ? And can i get refund or not just clarify,refund_request
1061366,@AmazonHelp Ur help means refund :( But u'r reluctant to improve genuine and health consciousness.,refund_request
1056818,"@115850 Order not delivered stating that v revised the delivery address,but we didn't. Requesting quick help",missing_delivered
1071163,@AmazonHelp Hello can you please help me i purchased too many bits to twitch at sametime and now my account is locked by the german amazon.,account_access
1003633,@115850 Orders getting cancel no replacement pathetic @115851 @115850 #foolish resolution team #jkoers,cancellation_request
1093326,@AmazonHelp My wife has accidentally signed up to Prime 30 day free trail. Yet I already have it. How can she cancel this?,cancellation_request
1095810,"@115850 Hi Team I recieved a defective item tht too not on time for which i took prime membership Order #
402-0027654-5501932",prime_membership
113798,"Apparently @116316 knows more about I want than myself. After cancelling my Prime membership some time ago, they just decided to renew it and charge me for it. Great job! (Not!)",prime_membership
1163759,"When #Amazon Fire 8 #Tablet will be launched in India?
Waiting for the delivery of echo.

#AmazonGreatIndianFestival",delivery_delay
1001031,@119625 When will you add Mr. Robot Season 3?,other_unclear
1159349,Idiots at @115850 want to give me an extension of prime membership by 1 month(~40 INR) instead of refunding for a missing 700 INR order :|,prime_membership
1110402,"@115850 just bought Mi redmi 4 delivered on 11th Oct just video called friends mic not working, ORDER # 403-9679881-6399538. Pls replace",missing_delivered
1004362,is there a way to read @117634 books from the terminal?,other_unclear
1156214,@AmazonHelp I already talked via chat and got a replacement but I didn't expect at all to receive an open package,missing_delivered
1086789,amazon showing order status delievered from past 3 days but still waiting to get my order amazon sucks @AmazonHelp,delivery_delay
1114828,@115850 I have ordered canon1300d dslr camera from amazon and they sent me rubbish broken speakers inside the box.,damaged_item
1044300,"@115850 @115851 @115821 @AmazonHelp 
Prime membership didn't work it's take 6 day to delivery my product bad service from Amazon",prime_membership
1141881,"@AmazonHelp Hi, I've returned an item to @116316 13 days ago and haven't heard anything since. 'Tracking info not available' it says..",delivery_delay
1054798,"@115850 quite disappointed with delivery service, after having prime membership&amp;item is prime eligible, still taking 5+ days to get item",prime_membership
1004535,@AmazonHelp Non sur ordi il me demande le code en plus et je suis co. Mais la a chaque fois faut que je trouve un ordi :(,other_unclear
1004387,@AmazonHelp why do you not send books in protective packaging? I just received 3 books from you all scratched and with other damage -_-,damaged_item
1118573,"@AmazonHelp amazon reports saying product damaged,i get message delivery refused by customer, delivery agent calls and tells me to take it,he'll deal!",damaged_item
1013065,@AmazonHelp Kindly share contact no as the website is not helping to relate my issue,technical_support
1136219,@AmazonHelp I am going to social media and media fr fake commitment  ur side.  U can say where is my order.  405-8158996-7018755,delivery_delay
1048140,@AmazonHelp Plz check your internet connection after you log in your email id,account_access
113742,"@116324 @AmazonHelp ordered a package on prime to ensure I got it today, mail from Hermes delayed due to external factors, now due between 24th-28th, what's the point in prime if I have to wait?! @116324.",delivery_delay
1001103,"@115821 WTF kind of delivery is this!?

#drivebydelivery #missedopportunity",other_unclear
1004591,Lost my Amazon Firestick remote so I downloaded the iPhone app and now 3 songs are playing at the same time and I can't make it stop @115821 send help,other_unclear
1131247,"@115850 order getting delayed again and again . . . Worst service of ATS
ORDR NO.
408-3885449-3453920",delivery_delay
1140981,@115851 ur people cancelled my order so double refund shall be paid to me as penalty for making me fool to wait for 6 days @115850,refund_request
1033050,@118919 Worst service after waiting 20 days parcel not delivered. Customer agent are very rude#Unhappy,delivery_delay
1096752,got really fucked by amazon evil within 2 is delayed for 2 days now dunno when it will reach me. :(,delivery_delay
1110899,"@AmazonHelp Hello Amazon, if you are giving a product, then the responsibility of refund or retain is yours, not our",refund_request
1128670,.@115821 I'm trying to cancel an order but it's not working. Help?,cancellation_request
1091295,@AmazonHelp I can't follow that link my account is on hold. Looks like you guys don't have any issues sending my inbox  new items I should purchase tho,account_access
1034738,"@AmazonHelp Does you policy says to deliver faulty products???

There is problem in handset so I am returning it. You give me the refund..",refund_request
1116995,@AmazonHelp @115850 how do I find out the expiry date of my prime membership???,prime_membership
1141926,@AmazonHelp Yes I have reported this to your support staff and they have directed me to send the pictures of the defective product via email,damaged_item
1016388,"@AmazonHelp So 1 month free prime after 2 days late, 3 days late &amp; I was refunded but told I’d still receive my order... LOL! Amazon prime is balls!",delivery_delay
1080296,@AmazonHelp I ordered hocus pocus originally on 15.10.17  and it kept being delayed so cancelled and reordered but now it’s saying it can be 25.10.17,delivery_delay
1616773,@AmazonHelp Thank you so much @AmazonHelp on #Twitter We just received email confirming that we will receive our money back.,refund_request
1002891,"@AmazonHelp I do not understand. I'm not asking for express delivery, it is a normal delivery per the seller!",other_unclear
1115258,"worst after sales service from @115850 @AmazonHelp 
Not getting support from cc team,waiting for refund since 11 days. feeling cheated...",refund_request
1076285,@AmazonHelp @115821 @AmazonHelp again disappointment from u...ur representative said that the product may damaged while deleveriing...what a  reason..@115821,damaged_item
1002883,"@AmazonHelp Yes they said yesterday, then today and still  nothing arrived. Customer services told us to buy it again to get delivery tomorrow",other_unclear
1079416,"Yay, @115821 delivered my package to the wrong address AGAIN. This is the third time now. And I'm not home to go hunt for it. Faaaaabulous.",missing_delivered
1124554,@115850 order no. 402-8770981-8275541 i have order washing machine on 16 oct and its not delivered to me till now but status showing its deliver to me. Even call center not helping me,missing_delivered
111816,@AmazonHelp The order was placed on the wrong card. Initially I just wanted to change the card. When I was told that was impossible I tried to cancel the order. When that was impossible I was forced to pay $31.00 and have my bank stop payment.,cancellation_request
1143448,@AmazonHelp Order has not been received till now. 21st October was the delivery date and now Amazon support wants to refund?What kind of service is this,refund_request
1116573,"@115850 
Onr of the worst services provider in the India they didn't refund my amount I'm waiting for last 1 month
@48069",refund_request
1004515,@AmazonHelp Thank you :),other_unclear
1038876,If you return and purchased same item then they will not give cashback though they sent you defective item #worst @115850,damaged_item
1001614,@357114 @AmazonHelp 검색해서 오신(?) 게 아닐까요😌 일단 다시 문의 넣어봤어요.,other_unclear
102950,@115821 love 2 get a refund for the items for mysteriously 20 less than what i paid for it and only able to get the difference as a gift card #cmon,refund_request
1108240,@138673 @115850 Expected delivery today .. status showing surprisingly not shipped yet but arriving today.When???👎,delivery_delay
1003712,"@115850 
Tracking #511355783673 Inspite of Address, package not delivered to me. Asking to contact amazon. Now to contact links found",delivery_delay
1051900,"@AmazonHelp I have already provided details 2 days back but so far, I haven't hear positive @115851 pl refund cashback or I will file FIR against you",refund_request
1039151,"I guess I need to get on Amazon and order a case for that iPhone X, but I’m still waiting on an order from over a week ago @115821",delivery_delay
1004631,He comprado todos los regalos de navidad por @115821 ✌😂,other_unclear
1135019,"@AmazonHelp never mind, I checked orders and said ""return complete refund issued - may take 2-3 days.. would been nice to get an email or notification!",refund_request
1153719,@AmazonHelp cust serv rep wants me to create a new email to use for my account. not an option for me. i'm on hold waiting to speak to a supervisor.,account_access
1028164,@AmazonHelp I can't log into the Amazon account that it's linked with I no longer have access to the email address and so can't verify it. But both accounts are householded together and mine. Can I merge them?,account_access
1004677,@115830 have a word with your couriers. Leave packages of significant value by my front door where anyone walking past could see and help themselves. The delivery report lies and says they delivered to me.,other_unclear
1066690,@115851 BUY TRY CRY policy works so well for Customers in Amazon India !  Broken crayons do colour but don’t sell:( #AmazonIndia,damaged_item
107294,"Every now and then I get texts from Amazon saying ""your order will be delivered by DPD on ..."" I didn't order anything, yet on that day I'm wondering where the fuck is my delivery and nothing turns up 😠

@115830",missing_delivered
1170200,Amazon just emailed me to let me know delivery on my pre-order of @13505's book will be delayed. Must have crushed that presale,delivery_delay
1004364,@AmazonHelp Could you please explain me?how much time I share the details and taking follow up.,other_unclear
1003630,@115850 Poor delivery service FE not delivered the package at destination,other_unclear
103138,"@AmazonHelp Please check wording on the delivery tracker,it said cancel delivery which I though would allow me to change delivery. One click and I lost my order which I’ve waited a week for I am only rearranging as the item not arriving on time.Will not be using amazon again always problems!",cancellation_request
11075,"@AmazonHelp i understand, but i am asking a general question, do you or do you not have a policy about late delivery with amazon prime?",delivery_delay
1157932,@AmazonHelp I had a verified counterfeit product and I HAD to explain your A-Z guarantee policy. They were NOT going to issue refund.,refund_request
1053505,@AmazonHelp U people r crazy really u want me to pay 2k more for that same fuckin order so that u guys could damage it once again,damaged_item
1095918,"@AmazonHelp plz give me your customer care no
I want to cancel one product of my order reply as soon as u can",cancellation_request
1125079,"@115850 If you cant honor orders, stop taking orders and then cancelling it once we lose opportunity to buy from your competitor!! Check OrderId 407-3570338-2876318 and 407-8674147-6797957. Get mature to do business !!",cancellation_request
1159357,"@AmazonHelp Hi, I got confirmation that my refund has been received but I haven't received the money back?",refund_request
107272,"@115850 
Pathetic services from u guys.i have requested a refund for my order on 1st nov u stupids hv not picked it up and now asking me to courier the product back to seller fucking worst service ever seen in my life.i vow to not use your fucking app again",refund_request
1030352,"@AmazonHelp Please dont patronise me, i expect compensation for this cock up aswell as a refund, its disgusting that @115830  can get away with this",refund_request
1143418,@AmazonHelp @389116 no. expected delivery is 23th october.yesterday I got a message it is out of delivery but yet no delivered,delivery_delay
1060504,"@AmazonHelp talked to an employee I was told I was getting an instant refund via amazon balance, and an additional $25 gift card code. Any help?",refund_request
1159300,@AmazonHelp Account hacked and no phone call from accounts specialist as promised in 7 days - nothing but the same useless email 5 times.,account_access
1000132,"@AmazonHelp Order ID: 404-0496716-8940319
People, need to know about @115850 DUPLICATE product. You sold duplicate product.",other_unclear
1668275,@115821 @1016 @119736 @21988 @11852 STILL WAITING TO REFUND ME,refund_request
1170015,"@AmazonHelp I'm not getting to a place to enter my password: I get a 500 when it sends me to any login screen. If I open in incognito, I can sign in.",account_access
1052119,"Amazon: Your package has been delayed do to bad weather
Me: Ehh alright, I uh wonder where its at though.
(Not even 10 miles away)",delivery_delay
113762,@115821 Hi guys. Why would I see on my account £1.00 for amazon prime membership?,prime_membership
1163359,@AmazonHelp Bought an item in July (with warranty) that’s broken!!! What do I do? Thank you.,damaged_item
1143194,@115850  i got my refund money to my bank account but  your product unable to return to you.Please collect your product,refund_request
1042286,@AmazonHelp Can i just cancel the order?,cancellation_request
114450,"@115850 @115850 , No action was taken status is still showing “not yet dispatched” ,again a false promise like last time wait till due date and contact us after due date and when i will contact after due date ,will be told to cancel the order and reorder again.",cancellation_request
1168515,"@AmazonHelp hi there, I can't seem to register an Amazon seller account... every time I enter my password it just knocks me back to login",account_access
1140879,"@AmazonHelp I can provide ahmedabad address for delever the same product or i can pick up from last location, i don't want refund, i need this product,",refund_request
1002888,@115850 Been a week since I ordered. No sign of delivery for order 405-0189843-8317979 in spite of escalating everyday. What is happening?,other_unclear
1125145,@AmazonHelp Resolve.Finally he agreed to refund it,refund_request
